City1,City2,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num
ADELAIDE,CANBERRA,42339,13923,147,66.4,972,13533156,20389644,20977,2015,12
ADELAIDE,CANBERRA,42370,10363,122,61,972,10072836,16507476,16983,2016,1
ADELAIDE,CANBERRA,42401,13337,142,64.9,972,12963564,19960992,20536,2016,2
ADELAIDE,CANBERRA,42430,16394,153,73.7,972,15934968,21629916,22253,2016,3
ADELAIDE,CANBERRA,42461,14739,144,68.3,972,14326308,20977704,21582,2016,4
ADELAIDE,CANBERRA,42491,14102,138,70.5,972,13707144,19432224,19992,2016,5
ADELAIDE,MELBOURNE,38169,140129,1173,82.4,643,90102947,109324146,170022,2004,7
ADELAIDE,MELBOURNE,38200,137922,1182,79.4,643,88683846,111627372,173604,2004,8
ADELAIDE,MELBOURNE,38231,148290,1262,78.2,643,95350470,121943664,189648,2004,9
ADELAIDE,MELBOURNE,38261,145939,1229,79.3,643,93838777,118266990,183930,2004,10
ADELAIDE,MELBOURNE,38292,143191,1252,76.3,643,92071813,120638374,187618,2004,11
ADELAIDE,MELBOURNE,38322,142813,1317,71.8,643,91828759,127859264,198848,2004,12
ADELAIDE,MELBOURNE,38353,133632,1260,71.5,643,85925376,120101469,186783,2005,1
ADELAIDE,MELBOURNE,38384,134166,1245,72.6,643,86220378,118809054,184878,2005,2
ADELAIDE,MELBOURNE,38412,155304,1362,76.2,643,99806842,130901600,203700,2005,3
ADELAIDE,MELBOURNE,38443,155739,1308,78.1,643,100089737,128138449,199393,2005,4
ADELAIDE,MELBOURNE,38473,150494,1336,73.2,643,96716272,132037138,205466,2005,5
ADELAIDE,MELBOURNE,38504,143807,1318,71.4,643,92417231,129419341,201387,2005,6
ADELAIDE,MELBOURNE,38534,165707,1345,79.2,643,106487821,134411737,209159,2005,7
ADELAIDE,MELBOURNE,38565,158431,1349,76.1,643,101833223,133788593,208151,2005,8
ADELAIDE,MELBOURNE,38596,156509,1349,74.3,643,100581687,135341433,210601,2005,9
ADELAIDE,MELBOURNE,38626,164511,1340,79.1,643,105721813,133653640,207980,2005,10
ADELAIDE,MELBOURNE,38657,148585,1279,75.1,643,95489425,127139978,197846,2005,11
ADELAIDE,MELBOURNE,38687,146062,1292,73.6,643,93863496,127590793,198551,2005,12
ADELAIDE,MELBOURNE,38718,140961,1290,71.7,643,90581753,126375523,196661,2006,1
ADELAIDE,MELBOURNE,38749,133522,1203,71.8,643,85810646,119433479,185853,2006,2
ADELAIDE,MELBOURNE,38777,158894,1397,72.1,643,102104772,141621658,220426,2006,3
ADELAIDE,MELBOURNE,38808,155893,1345,73.3,643,100116079,136552739,212693,2006,4
ADELAIDE,MELBOURNE,38838,160608,1383,73.8,643,103158224,139811615,217775,2006,5
ADELAIDE,MELBOURNE,38869,149206,1320,71,643,95819288,134901038,210116,2006,6
ADELAIDE,MELBOURNE,38899,160050,1321,76.6,643,102827420,134190455,208865,2006,7
ADELAIDE,MELBOURNE,38930,159191,1328,75.9,643,102284413,134805806,209822,2006,8
ADELAIDE,MELBOURNE,38961,156368,1323,75.4,643,100467644,133172911,207277,2006,9
ADELAIDE,MELBOURNE,38991,166058,1376,77.9,643,106694134,136931882,213134,2006,10
ADELAIDE,MELBOURNE,39022,156483,1316,75.8,643,100544729,132724581,206577,2006,11
ADELAIDE,MELBOURNE,39052,153690,1321,74.8,643,98746480,132026760,205500,2006,12
ADELAIDE,MELBOURNE,39083,147001,1310,72.5,643,94450143,130364446,202912,2007,1
ADELAIDE,MELBOURNE,39114,141689,1164,77.4,643,91040767,117663115,183145,2007,2
ADELAIDE,MELBOURNE,39142,164685,1322,79.2,643,105814525,133589250,207930,2007,3
ADELAIDE,MELBOURNE,39173,157971,1265,81.2,643,101490763,125033174,194618,2007,4
ADELAIDE,MELBOURNE,39203,154566,1290,79.2,643,99305378,125382641,195167,2007,5
ADELAIDE,MELBOURNE,39234,144494,1274,72.4,643,92831782,128309259,199713,2007,6
ADELAIDE,MELBOURNE,39264,164911,1327,80.2,643,105948883,132181080,205740,2007,7
ADELAIDE,MELBOURNE,39295,160739,1350,75.7,643,103274257,136536119,212513,2007,8
ADELAIDE,MELBOURNE,39326,159016,1331,76.1,643,102169348,134223898,208906,2007,9
ADELAIDE,MELBOURNE,39356,167237,1354,79.7,643,107448701,134794232,209804,2007,10
ADELAIDE,MELBOURNE,39387,162174,1309,78.4,643,104196552,132850768,206776,2007,11
ADELAIDE,MELBOURNE,39417,152572,1295,74.8,643,98018266,130957451,203837,2007,12
ADELAIDE,MELBOURNE,39448,162113,1355,75.6,643,104151779,137734512,214374,2008,1
ADELAIDE,MELBOURNE,39479,165903,1413,74.7,643,106595479,142743648,222156,2008,2
ADELAIDE,MELBOURNE,39508,185075,1503,77.2,643,118915985,153982878,239646,2008,3
ADELAIDE,MELBOURNE,39539,178400,1498,75.8,643,114626540,151148096,235232,2008,4
ADELAIDE,MELBOURNE,39569,167974,1516,71,643,107929292,152744863,237721,2008,5
ADELAIDE,MELBOURNE,39600,162428,1410,73.1,643,104367884,142799105,222245,2008,6
ADELAIDE,MELBOURNE,39630,180999,1454,77.9,643,116296687,149316777,232389,2008,7
ADELAIDE,MELBOURNE,39661,186280,1493,76,643,119700880,157489491,245097,2008,8
ADELAIDE,MELBOURNE,39692,174085,1524,74.3,643,111935085,150659560,234310,2008,9
ADELAIDE,MELBOURNE,39722,193439,1607,77.7,643,124381277,160023410,248870,2008,10
ADELAIDE,MELBOURNE,39753,188504,1575,77.6,643,118146749,152342132,243404,2008,11
ADELAIDE,MELBOURNE,39783,190602,1609,77.3,643,117197038,151639333,246631,2008,12
ADELAIDE,MELBOURNE,39814,187831,1475,84.3,643,115818446,137448966,223482,2009,1
ADELAIDE,MELBOURNE,39845,171177,1401,82.2,643,106877531,129985665,209355,2009,2
ADELAIDE,MELBOURNE,39873,204292,1617,83.7,643,127470892,152260471,244717,2009,3
ADELAIDE,MELBOURNE,39904,200460,1637,80.8,643,124271324,153714294,248778,2009,4
ADELAIDE,MELBOURNE,39934,184865,1496,81.2,643,115972766,142817373,231471,2009,5
ADELAIDE,MELBOURNE,39965,164561,1362,78.9,643,105633326,133826304,208848,2009,6
ADELAIDE,MELBOURNE,39995,178397,1367,85.4,643,114501582,134101508,208916,2009,7
ADELAIDE,MELBOURNE,40026,174170,1263,89.4,643,111889073,125181169,194863,2009,8
ADELAIDE,MELBOURNE,40057,164529,1253,88,643,105792147,120270578,187046,2009,9
ADELAIDE,MELBOURNE,40087,173904,1296,90.5,643,111820272,123587172,192204,2009,10
ADELAIDE,MELBOURNE,40118,168350,1258,89.2,643,108249050,121381682,188774,2009,11
ADELAIDE,MELBOURNE,40148,162452,1298,83.5,643,104456636,125163165,194655,2009,12
ADELAIDE,MELBOURNE,40179,163534,1445,81.3,643,105152362,129365170,201190,2010,1
ADELAIDE,MELBOURNE,40210,161044,1397,83.4,643,103551292,124142081,193067,2010,2
ADELAIDE,MELBOURNE,40238,192413,1578,86,643,123721559,143883467,223769,2010,3
ADELAIDE,MELBOURNE,40269,194765,1630,83.8,643,125233895,149401050,232350,2010,4
ADELAIDE,MELBOURNE,40299,188154,1678,77.6,643,120983022,155908853,242471,2010,5
ADELAIDE,MELBOURNE,40330,176182,1592,75.7,643,113285026,149587520,232640,2010,6
ADELAIDE,MELBOURNE,40360,198798,1670,80.7,643,127827114,158453204,246428,2010,7
ADELAIDE,MELBOURNE,40391,197499,1637,82,643,126991857,154935351,240957,2010,8
ADELAIDE,MELBOURNE,40422,189367,1594,81.2,643,121762981,150027975,233325,2010,9
ADELAIDE,MELBOURNE,40452,204470,1634,84.8,643,131474210,155104460,241220,2010,10
ADELAIDE,MELBOURNE,40483,191040,1563,86.5,643,125852433,145556696,219992,2010,11
ADELAIDE,MELBOURNE,40513,201043,1679,83.9,643,134547337,160307640,238680,2010,12
ADELAIDE,MELBOURNE,40544,193053,1641,82.2,643,129012876,156973554,234558,2011,1
ADELAIDE,MELBOURNE,40575,169203,1405,85.6,643,111937209,130764997,196279,2011,2
ADELAIDE,MELBOURNE,40603,202071,1658,85.2,643,133760037,156906035,236225,2011,3
ADELAIDE,MELBOURNE,40634,197032,1620,83.9,643,131244112,156351773,233591,2011,4
ADELAIDE,MELBOURNE,40664,191351,1647,81,643,125889092,155455173,232551,2011,5
ADELAIDE,MELBOURNE,40695,164263,1473,78.9,643,105797716,134021649,207723,2011,6
ADELAIDE,MELBOURNE,40725,183681,1506,87.6,643,118106883,134842887,209709,2011,7
ADELAIDE,MELBOURNE,40756,173572,1496,84,643,111606796,132892025,206675,2011,8
ADELAIDE,MELBOURNE,40787,167796,1426,85.5,643,107892828,126252407,196349,2011,9
ADELAIDE,MELBOURNE,40817,179183,1466,87.4,643,115214669,131824645,205015,2011,10
ADELAIDE,MELBOURNE,40848,168437,1368,85.9,643,108304991,126020284,195988,2011,11
ADELAIDE,MELBOURNE,40878,166317,1426,81.7,643,106941831,130830567,203469,2011,12
ADELAIDE,MELBOURNE,40909,169390,1430,81.6,643,108917770,133510591,207637,2012,1
ADELAIDE,MELBOURNE,40940,164954,1410,79.3,643,106065422,133725996,207972,2012,2
ADELAIDE,MELBOURNE,40969,183430,1500,82.6,643,117945490,142833448,222136,2012,3
ADELAIDE,MELBOURNE,41000,175245,1438,83.3,643,112682535,135019712,209984,2012,4
ADELAIDE,MELBOURNE,41030,174404,1421,83.8,643,112141772,133797369,208083,2012,5
ADELAIDE,MELBOURNE,41061,164629,1357,81.8,643,105856447,129397320,201240,2012,6
ADELAIDE,MELBOURNE,41091,177596,1488,79.8,643,114194228,143036636,222452,2012,7
ADELAIDE,MELBOURNE,41122,170094,1487,76.2,643,109370442,143461016,223112,2012,8
ADELAIDE,MELBOURNE,41153,169225,1437,78.2,643,108811675,139082829,216303,2012,9
ADELAIDE,MELBOURNE,41183,177835,1509,80.8,643,114347905,141529444,220108,2012,10
ADELAIDE,MELBOURNE,41214,184433,1531,84.1,643,118590419,141054267,219369,2012,11
ADELAIDE,MELBOURNE,41244,173926,1582,75.4,643,111834418,148372250,230750,2012,12
ADELAIDE,MELBOURNE,41275,175378,1603,73,643,112768054,154522545,240315,2013,1
ADELAIDE,MELBOURNE,41306,163554,1447,76.2,643,105165222,137932502,214514,2013,2
ADELAIDE,MELBOURNE,41334,194549,1612,80.2,643,125095007,156033595,242665,2013,3
ADELAIDE,MELBOURNE,41365,186599,1554,79,643,119983157,151959547,236329,2013,4
ADELAIDE,MELBOURNE,41395,174896,1529,74.9,643,112458128,150098705,233435,2013,5
ADELAIDE,MELBOURNE,41426,166740,1442,75.2,643,107213820,142595538,221766,2013,6
ADELAIDE,MELBOURNE,41456,199000,1625,80.5,643,127957000,158941241,247187,2013,7
ADELAIDE,MELBOURNE,41487,182168,1554,76.9,643,117134024,152294550,236850,2013,8
ADELAIDE,MELBOURNE,41518,179676,1556,75.1,643,115531668,153702720,239040,2013,9
ADELAIDE,MELBOURNE,41548,195869,1603,79.7,643,125943767,157939447,245629,2013,10
ADELAIDE,MELBOURNE,41579,186740,1533,80.2,643,120073820,149746984,232888,2013,11
ADELAIDE,MELBOURNE,41609,189950,1540,81.1,643,122137850,150645898,234286,2013,12
ADELAIDE,MELBOURNE,41640,184780,1573,77.2,643,118813540,153912981,239367,2014,1
ADELAIDE,MELBOURNE,41671,174431,1471,77.6,643,112159133,144465382,224674,2014,2
ADELAIDE,MELBOURNE,41699,195288,1584,80.9,643,125570184,155309577,241539,2014,3
ADELAIDE,MELBOURNE,41730,189371,1573,77.7,643,121765553,156798122,243854,2014,4
ADELAIDE,MELBOURNE,41760,186482,1608,75.4,643,119907926,159044121,247347,2014,5
ADELAIDE,MELBOURNE,41791,178632,1564,75.2,643,114860376,152720859,237513,2014,6
ADELAIDE,MELBOURNE,41821,196327,1646,77.9,643,126235031,162034972,252004,2014,7
ADELAIDE,MELBOURNE,41852,193133,1613,78.1,643,124182929,159057753,247371,2014,8
ADELAIDE,MELBOURNE,41883,185150,1582,74.2,643,119051450,160481869,249583,2014,9
ADELAIDE,MELBOURNE,41913,207283,1634,82.5,643,133282969,161601332,251324,2014,10
ADELAIDE,MELBOURNE,41944,187550,1523,81.6,643,120594650,147756256,229792,2014,11
ADELAIDE,MELBOURNE,41974,193609,1582,79.5,643,124490587,156515845,243415,2014,12
ADELAIDE,MELBOURNE,42005,177599,1520,75.2,643,114196157,151875957,236199,2015,1
ADELAIDE,MELBOURNE,42036,174781,1441,80,643,112384183,140500644,218508,2015,2
ADELAIDE,MELBOURNE,42064,200299,1620,80.5,643,128792257,160040128,248896,2015,3
ADELAIDE,MELBOURNE,42095,205005,1616,80.3,643,131818215,164065951,255157,2015,4
ADELAIDE,MELBOURNE,42125,186943,1611,74.9,643,120204349,160382847,249429,2015,5
ADELAIDE,MELBOURNE,42156,175225,1555,71.7,643,112669675,157143413,244391,2015,6
ADELAIDE,MELBOURNE,42186,202394,1652,77.7,643,130139342,167484782,260474,2015,7
ADELAIDE,MELBOURNE,42217,194278,1600,77.3,643,124920754,161666275,251425,2015,8
ADELAIDE,MELBOURNE,42248,188739,1611,74.8,643,121359177,162189677,252239,2015,9
ADELAIDE,MELBOURNE,42278,207820,1657,80.9,643,133628260,165132688,256816,2015,10
ADELAIDE,MELBOURNE,42309,199688,1580,82.6,643,128399384,155353301,241607,2015,11
ADELAIDE,MELBOURNE,42339,198179,1620,79.1,643,127429097,161047709,250463,2015,12
ADELAIDE,MELBOURNE,42370,187175,1587,76,643,120353525,158302099,246193,2016,1
ADELAIDE,MELBOURNE,42401,186480,1572,77,643,119906640,155750032,242224,2016,2
ADELAIDE,MELBOURNE,42430,208150,1663,80.7,643,133835600,165882299,257993,2016,3
ADELAIDE,MELBOURNE,42461,206603,1578,82.8,643,132810709,160404205,249535,2016,4
ADELAIDE,MELBOURNE,42491,200302,1571,80.2,643,128763236,160510300,249700,2016,5
ADELAIDE,GOLD COAST,38169,10176,80,89.3,1607,16352832,18302123,11389,2004,7
ADELAIDE,GOLD COAST,38200,9883,80,88,1607,15881981,18056252,11236,2004,8
ADELAIDE,GOLD COAST,38231,9666,76,88.8,1607,15533262,17497016,10888,2004,9
ADELAIDE,GOLD COAST,38261,10343,82,90,1607,16621201,18466037,11491,2004,10
ADELAIDE,GOLD COAST,38292,8549,75,79.7,1607,13738243,17230254,10722,2004,11
ADELAIDE,GOLD COAST,38322,8563,78,76.4,1607,13760741,18019291,11213,2004,12
ADELAIDE,GOLD COAST,38353,9749,82,82.6,1607,15666643,18960993,11799,2005,1
ADELAIDE,GOLD COAST,38384,11483,111,76.5,1607,18453181,24135533,15019,2005,2
ADELAIDE,GOLD COAST,38412,13118,122,79.5,1607,21080626,26515500,16500,2005,3
ADELAIDE,GOLD COAST,38443,12417,120,76.1,1607,19954119,26226240,16320,2005,4
ADELAIDE,GOLD COAST,38473,12361,124,72.7,1607,19864127,27322214,17002,2005,5
ADELAIDE,GOLD COAST,38504,11195,116,71.4,1607,17990365,25188118,15674,2005,6
ADELAIDE,GOLD COAST,38534,16335,124,80.9,1607,26250345,32445330,20190,2005,7
ADELAIDE,GOLD COAST,38565,14745,124,73.8,1607,23695215,32098218,19974,2005,8
ADELAIDE,GOLD COAST,38596,16706,148,71.4,1607,26846542,37603800,23400,2005,9
ADELAIDE,GOLD COAST,38626,20631,154,84.4,1607,33154017,39259010,24430,2005,10
ADELAIDE,GOLD COAST,38657,14325,120,74.4,1607,23020275,30950820,19260,2005,11
ADELAIDE,GOLD COAST,38687,15201,124,76.1,1607,24428007,32098218,19974,2005,12
ADELAIDE,GOLD COAST,38718,17099,124,83.6,1607,27478093,32882434,20462,2006,1
ADELAIDE,GOLD COAST,38749,13903,112,77,1607,22342121,29003136,18048,2006,2
ADELAIDE,GOLD COAST,38777,15354,124,76.6,1607,24673878,32213922,20046,2006,3
ADELAIDE,GOLD COAST,38808,17536,151,69.2,1607,28180352,40711738,25334,2006,4
ADELAIDE,GOLD COAST,38838,15089,142,64.1,1607,24248023,37836815,23545,2006,5
ADELAIDE,GOLD COAST,38869,13757,131,64.2,1607,22107499,34457294,21442,2006,6
ADELAIDE,GOLD COAST,38899,17490,141,75.8,1607,28106430,37102416,23088,2006,7
ADELAIDE,GOLD COAST,38930,17325,142,72.7,1607,27841275,38280347,23821,2006,8
ADELAIDE,GOLD COAST,38961,18117,138,78.5,1607,29114019,37086346,23078,2006,9
ADELAIDE,GOLD COAST,38991,18581,138,80.8,1607,29859667,36967428,23004,2006,10
ADELAIDE,GOLD COAST,39022,10838,86,80.1,1607,17416666,21742710,13530,2006,11
ADELAIDE,GOLD COAST,39052,10459,86,78.1,1607,16807613,21511302,13386,2006,12
ADELAIDE,GOLD COAST,39083,12094,88,87.1,1607,19435058,22321230,13890,2007,1
ADELAIDE,GOLD COAST,39114,10669,80,82,1607,17145083,20910284,13012,2007,2
ADELAIDE,GOLD COAST,39142,12584,95,83.4,1607,20222488,24249630,15090,2007,3
ADELAIDE,GOLD COAST,39173,15958,120,82.2,1607,25644506,31182228,19404,2007,4
ADELAIDE,GOLD COAST,39203,14870,123,74.8,1607,23896090,31929483,19869,2007,5
ADELAIDE,GOLD COAST,39234,14898,120,76.9,1607,23941086,31119555,19365,2007,6
ADELAIDE,GOLD COAST,39264,17215,124,86.5,1607,27664505,31982514,19902,2007,7
ADELAIDE,GOLD COAST,39295,18042,124,83.9,1607,28993494,34569784,21512,2007,8
ADELAIDE,GOLD COAST,39326,17994,121,85.5,1607,28916358,33808066,21038,2007,9
ADELAIDE,GOLD COAST,39356,18015,122,87.8,1607,28950105,32988496,20528,2007,10
ADELAIDE,GOLD COAST,39387,17001,120,86.1,1607,27320607,31738250,19750,2007,11
ADELAIDE,GOLD COAST,39417,15614,121,79,1607,25091698,31751106,19758,2007,12
ADELAIDE,GOLD COAST,39448,17472,122,88.1,1607,28077504,31876452,19836,2008,1
ADELAIDE,GOLD COAST,39479,15959,111,84.1,1607,25646113,30507288,18984,2008,2
ADELAIDE,GOLD COAST,39508,18017,124,83.2,1607,28953319,34797978,21654,2008,3
ADELAIDE,GOLD COAST,39539,16310,120,83.8,1607,26210170,31288290,19470,2008,4
ADELAIDE,GOLD COAST,39569,16810,124,84.2,1607,27013670,32098218,19974,2008,5
ADELAIDE,GOLD COAST,39600,14920,119,77.1,1607,23976440,31116341,19363,2008,6
ADELAIDE,GOLD COAST,39630,17905,124,89.4,1607,28773335,32184996,20028,2008,7
ADELAIDE,GOLD COAST,39661,17827,120,88,1607,28647989,32561034,20262,2008,8
ADELAIDE,GOLD COAST,39692,18201,120,87.6,1607,29249007,33375783,20769,2008,9
ADELAIDE,GOLD COAST,39722,19223,123,91.8,1607,30891361,33666650,20950,2008,10
ADELAIDE,GOLD COAST,39753,17082,120,84.9,1607,27450774,32329626,20118,2008,11
ADELAIDE,GOLD COAST,39783,17624,122,86.6,1607,28321768,32715306,20358,2008,12
ADELAIDE,GOLD COAST,39814,18771,124,90.8,1607,30164997,33303468,20724,2009,1
ADELAIDE,GOLD COAST,39845,16049,112,86.8,1607,25790743,29697360,18480,2009,2
ADELAIDE,GOLD COAST,39873,25675,184,82.5,1607,41259725,49993770,31110,2009,3
ADELAIDE,GOLD COAST,39904,23423,179,85.4,1607,37640761,44099294,27442,2009,4
ADELAIDE,GOLD COAST,39934,23174,186,80.1,1607,37240618,46484082,28926,2009,5
ADELAIDE,GOLD COAST,39965,20355,178,74.3,1607,32710485,44038228,27404,2009,6
ADELAIDE,GOLD COAST,39995,24746,186,86.7,1607,39766822,45883064,28552,2009,7
ADELAIDE,GOLD COAST,40026,24800,181,85.5,1607,39853600,46590144,28992,2009,8
ADELAIDE,GOLD COAST,40057,24726,176,90,1607,39734682,44160360,27480,2009,9
ADELAIDE,GOLD COAST,40087,25950,186,89.6,1607,41701650,46554790,28970,2009,10
ADELAIDE,GOLD COAST,40118,23385,178,84.9,1607,37579695,44266422,27546,2009,11
ADELAIDE,GOLD COAST,40148,23174,182,81.8,1607,37240618,45521489,28327,2009,12
ADELAIDE,GOLD COAST,40179,24181,186,82.6,1607,38858867,47067423,29289,2010,1
ADELAIDE,GOLD COAST,40210,21335,168,81.7,1607,34285345,41942700,26100,2010,2
ADELAIDE,GOLD COAST,40238,24451,183,82.6,1607,39292757,47586484,29612,2010,3
ADELAIDE,GOLD COAST,40269,23096,180,80.3,1607,37115272,46243032,28776,2010,4
ADELAIDE,GOLD COAST,40299,20292,182,67.2,1607,32609244,48515330,30190,2010,5
ADELAIDE,GOLD COAST,40330,20782,178,69.5,1607,33396674,48023588,29884,2010,6
ADELAIDE,GOLD COAST,40360,23536,184,77.7,1607,37822352,48703349,30307,2010,7
ADELAIDE,GOLD COAST,40391,23235,168,84.4,1607,37338645,44253566,27538,2010,8
ADELAIDE,GOLD COAST,40422,23112,173,83.2,1607,37140984,44650495,27785,2010,9
ADELAIDE,GOLD COAST,40452,25085,182,84.8,1607,40311595,47535060,29580,2010,10
ADELAIDE,GOLD COAST,40483,17664,137,82.4,1607,28386048,34428368,21424,2010,11
ADELAIDE,GOLD COAST,40513,15139,120,81.9,1607,24328373,29689325,18475,2010,12
ADELAIDE,GOLD COAST,40544,14670,124,78.1,1607,23574690,30198744,18792,2011,1
ADELAIDE,GOLD COAST,40575,14335,112,83.6,1607,23036345,27553622,17146,2011,2
ADELAIDE,GOLD COAST,40603,15068,124,83.6,1607,24214276,28950105,18015,2011,3
ADELAIDE,GOLD COAST,40634,14983,118,86,1607,24077681,27984298,17414,2011,4
ADELAIDE,GOLD COAST,40664,14532,125,82.1,1607,23352924,28431044,17692,2011,5
ADELAIDE,GOLD COAST,40695,12227,104,81.2,1607,19648789,24207848,15064,2011,6
ADELAIDE,GOLD COAST,40725,15661,124,82.7,1607,25167227,30436580,18940,2011,7
ADELAIDE,GOLD COAST,40756,15501,122,85.9,1607,24910107,28987066,18038,2011,8
ADELAIDE,GOLD COAST,40787,15571,118,85.6,1607,25022597,29226509,18187,2011,9
ADELAIDE,GOLD COAST,40817,18034,124,88.7,1607,28980638,32662275,20325,2011,10
ADELAIDE,GOLD COAST,40848,15820,120,85.5,1607,25422740,29740749,18507,2011,11
ADELAIDE,GOLD COAST,40878,15650,122,83.5,1607,25149550,30131250,18750,2011,12
ADELAIDE,GOLD COAST,40909,15275,120,84.6,1607,24546925,29001529,18047,2012,1
ADELAIDE,GOLD COAST,40940,14464,112,80.4,1607,23243648,28901895,17985,2012,2
ADELAIDE,GOLD COAST,40969,16072,123,83.5,1607,25827704,30929929,19247,2012,3
ADELAIDE,GOLD COAST,41000,14885,118,83.7,1607,23920195,28566032,17776,2012,4
ADELAIDE,GOLD COAST,41030,14194,115,80.6,1607,22809758,28284807,17601,2012,5
ADELAIDE,GOLD COAST,41061,13398,112,79.1,1607,21530586,27233829,16947,2012,6
ADELAIDE,GOLD COAST,41091,15054,122,84,1607,24191778,28808689,17927,2012,7
ADELAIDE,GOLD COAST,41122,13911,118,78.9,1607,22354977,28344266,17638,2012,8
ADELAIDE,GOLD COAST,41153,16093,128,78.9,1607,25861451,32795656,20408,2012,9
ADELAIDE,GOLD COAST,41183,16193,128,82.5,1607,26022151,31547017,19631,2012,10
ADELAIDE,GOLD COAST,41214,15299,120,84.8,1607,24585493,28982245,18035,2012,11
ADELAIDE,GOLD COAST,41244,16771,137,78.3,1607,26950997,34436403,21429,2012,12
ADELAIDE,GOLD COAST,41275,18701,144,77.8,1607,30052507,38633887,24041,2013,1
ADELAIDE,GOLD COAST,41306,13779,110,83.5,1607,22142853,26505858,16494,2013,2
ADELAIDE,GOLD COAST,41334,15599,121,85.2,1607,25067593,29417742,18306,2013,3
ADELAIDE,GOLD COAST,41365,17851,140,76.9,1607,28686557,37314540,23220,2013,4
ADELAIDE,GOLD COAST,41395,15553,123,77.1,1607,24993671,32432474,20182,2013,5
ADELAIDE,GOLD COAST,41426,15077,128,69.2,1607,24228739,34990818,21774,2013,6
ADELAIDE,GOLD COAST,41456,17522,140,80.9,1607,28157854,34793157,21651,2013,7
ADELAIDE,GOLD COAST,41487,16857,138,75.2,1607,27089199,36016084,22412,2013,8
ADELAIDE,GOLD COAST,41518,17768,140,75.6,1607,28553176,37753251,23493,2013,9
ADELAIDE,GOLD COAST,41548,19607,134,85.3,1607,31508449,36943323,22989,2013,10
ADELAIDE,GOLD COAST,41579,16859,120,81.9,1607,27092413,33072060,20580,2013,11
ADELAIDE,GOLD COAST,41609,19900,144,80.4,1607,31979300,39750752,24736,2013,12
ADELAIDE,GOLD COAST,41640,21076,156,77.8,1607,33869132,43549700,27100,2014,1
ADELAIDE,GOLD COAST,41671,15989,112,81.4,1607,25694323,31569515,19645,2014,2
ADELAIDE,GOLD COAST,41699,18342,126,82.8,1607,29475594,35604692,22156,2014,3
ADELAIDE,GOLD COAST,41730,18475,148,70.7,1607,29689325,41987696,26128,2014,4
ADELAIDE,GOLD COAST,41760,15376,118,73.7,1607,24709232,33534876,20868,2014,5
ADELAIDE,GOLD COAST,41791,14271,117,69,1607,22933497,33256865,20695,2014,6
ADELAIDE,GOLD COAST,41821,18421,136,76.5,1607,29602547,38691739,24077,2014,7
ADELAIDE,GOLD COAST,41852,17446,123,80.1,1607,28035722,34981176,21768,2014,8
ADELAIDE,GOLD COAST,41883,18277,134,77,1607,29371139,38134110,23730,2014,9
ADELAIDE,GOLD COAST,41913,20969,136,87,1607,33697183,38751198,24114,2014,10
ADELAIDE,GOLD COAST,41944,16688,118,79.9,1607,26817616,33554160,20880,2014,11
ADELAIDE,GOLD COAST,41974,20017,146,77.3,1607,32167319,41634156,25908,2014,12
ADELAIDE,GOLD COAST,42005,20315,153,74.9,1607,32646205,43610766,27138,2015,1
